Depart,Return,Year,Length_days,VID,Passengers
05/21/2010 6:00 AM,05/21/2010 10:00 PM,2010,0.67,094,12
05/25/2010 8:00 AM,05/25/2010 8:00 PM,2010,0.5,082,7
06/08/2010 8:45 AM,06/08/2010 2:00 PM,2010,0.22,093,5
05/20/2010 12:15 PM,05/20/2010 5:00 PM,2010,0.2,071,5
05/25/2010 4:30 AM,05/25/2010 8:00 AM,2010,0.15,073,12
05/30/2010 1:00 PM,05/30/2010 6:00 PM,2010,0.21,095,12
05/21/2010 8:00 AM,05/21/2010 6:00 PM,2010,0.42,071,5
05/25/2010 3:00 PM,05/25/2010 11:45 PM,2010,0.36,064,5
05/21/2010 8:30 AM,05/21/2010 4:00 PM,2010,0.31,095,12
05/21/2010 10:00 AM,05/21/2010 12:00 PM,2010,0.08,082,7
05/24/2010 7:00 AM,05/25/2010 5:00 PM,2010,1.42,051,7
05/24/2010 7:00 AM,05/24/2010 5:00 PM,2010,0.42,082,7
05/25/2010 7:00 AM,05/25/2010 5:00 PM,2010,0.42,072,7
05/26/2010 7:00 AM,05/28/2010 4:00 PM,2010,2.38,051,7
06/01/2010 7:00 AM,06/04/2010 5:00 PM,2010,3.42,055,7
06/07/2010 7:00 AM,06/11/2010 4:00 PM,2010,4.38,055,7
06/14/2010 7:00 AM,06/18/2010 4:00 PM,2010,4.38,055,7
06/21/2010 7:00 AM,06/25/2010 4:00 PM,2010,4.38,055,7
06/28/2010 7:00 AM,07/02/2010 4:00 PM,2010,4.38,055,7
07/06/2010 7:00 AM,07/09/2010 4:00 PM,2010,3.38,055,7
07/12/2010 7:00 AM,07/16/2010 4:00 PM,2010,4.38,055,7
07/19/2010 7:00 AM,07/23/2010 4:00 PM,2010,4.38,055,7
07/26/2010 7:00 AM,07/30/2010 4:00 PM,2010,4.38,055,7
08/02/2010 7:00 AM,08/06/2010 4:00 PM,2010,4.38,055,7
08/09/2010 7:00 AM,08/13/2010 4:00 PM,2010,4.38,055,7
08/16/2010 7:00 AM,08/20/2010 4:00 PM,2010,4.38,055,7
06/07/2010 8:00 AM,06/07/2010 4:00 PM,2010,0.33,095,12
06/01/2010 10:00 AM,06/02/2010 11:00 AM,2010,1.04,066,5
05/27/2010 9:00 AM,05/27/2010 2:00 PM,2010,0.21,064,5
06/17/2010 7:00 AM,06/17/2010 4:00 PM,2010,0.38,094,12
06/24/2010 7:00 AM,06/24/2010 2:00 PM,2010,0.29,046,12
06/24/2010 7:00 AM,06/24/2010 2:00 PM,2010,0.29,073,12
07/01/2010 7:00 AM,07/01/2010 2:00 PM,2010,0.29,095,12
07/01/2010 7:00 AM,07/01/2010 2:00 PM,2010,0.29,094,12
05/27/2010 7:00 AM,05/27/2010 8:00 PM,2010,0.54,071,5
05/26/2010 8:00 AM,05/26/2010 4:00 PM,2010,0.33,066,5
05/27/2010 7:00 AM,05/27/2010 5:00 PM,2010,0.42,066,5
06/18/2010 7:00 AM,06/20/2010 3:00 PM,2010,2.33,051,7
05/27/2010 8:00 AM,05/27/2010 6:00 PM,2010,0.42,093,5
05/28/2010 8:00 AM,05/28/2010 5:00 PM,2010,0.38,092,5
06/04/2010 7:00 AM,06/04/2010 5:00 PM,2010,0.42,092,5
07/29/2010 9:00 AM,07/29/2010 3:00 PM,2010,0.25,071,5
06/18/2010 7:00 AM,06/20/2010 2:00 PM,2010,2.29,094,12
05/28/2010 8:00 AM,05/28/2010 10:00 AM,2010,0.08,072,7
06/01/2010 9:00 AM,06/01/2010 5:00 PM,2010,0.33,053,5
06/02/2010 9:00 AM,06/02/2010 5:00 PM,2010,0.33,053,5
06/30/2010 3:00 PM,06/30/2010 11:00 PM,2010,0.33,094,12
07/01/2010 2:00 PM,07/01/2010 11:00 PM,2010,0.38,095,12
07/05/2010 3:00 AM,07/06/2010 11:00 PM,2010,1.83,095,12
07/09/2010 7:00 AM,07/09/2010 11:00 PM,2010,0.67,095,12
07/11/2010 7:00 AM,07/11/2010 11:00 PM,2010,0.67,095,12
06/14/2010 6:30 AM,06/15/2010 10:00 PM,2010,1.65,093,5
06/01/2010 6:00 AM,06/01/2010 6:00 PM,2010,0.5,071,5
06/02/2010 5:00 AM,06/02/2010 10:00 PM,2010,0.71,071,5
06/08/2010 8:00 AM,06/08/2010 6:00 PM,2010,0.42,064,5
06/02/2010 6:00 AM,06/02/2010 6:00 PM,2010,0.5,062,5
06/10/2010 6:00 AM,06/10/2010 7:00 PM,2010,0.54,071,5
06/03/2010 7:00 AM,06/03/2010 5:00 PM,2010,0.42,066,5
06/02/2010 12:00 PM,06/02/2010 5:00 PM,2010,0.21,094,12
06/10/2010 6:00 AM,06/10/2010 10:00 PM,2010,0.67,066,5
06/03/2010 7:30 AM,06/03/2010 2:00 PM,2010,0.27,082,7
06/04/2010 8:00 AM,06/04/2010 11:45 PM,2010,0.66,066,5
06/08/2010 6:00 AM,06/08/2010 8:00 PM,2010,0.58,092,5
06/05/2010 7:00 AM,06/06/2010 10:00 PM,2010,1.63,092,5
06/04/2010 9:00 AM,06/04/2010 4:00 PM,2010,0.29,065,5
06/07/2010 8:00 AM,06/07/2010 5:00 PM,2010,0.38,063,5
04/14/2011 8:00 AM,04/19/2011 4:00 PM,2011,5.33,095,12
07/09/2010 3:00 PM,07/09/2010 10:00 PM,2010,0.29,094,12
07/16/2010 2:00 PM,07/16/2010 10:00 PM,2010,0.33,073,12
07/17/2010 5:00 AM,07/17/2010 6:00 PM,2010,0.54,082,7
07/19/2010 8:00 AM,07/19/2010 8:00 PM,2010,0.5,095,12
07/25/2010 10:00 AM,07/25/2010 8:00 PM,2010,0.42,082,7
08/02/2010 4:00 PM,08/02/2010 10:00 PM,2010,0.25,093,5
08/04/2010 4:00 PM,08/04/2010 10:00 PM,2010,0.25,094,12
08/11/2010 4:00 PM,08/11/2010 10:00 PM,2010,0.25,094,12
06/07/2010 9:00 AM,06/08/2010 5:00 PM,2010,1.33,046,12
06/10/2010 6:00 AM,06/10/2010 5:00 PM,2010,0.46,062,5
06/11/2010 5:30 AM,06/11/2010 10:00 PM,2010,0.69,093,5
06/08/2010 8:00 AM,06/08/2010 7:00 PM,2010,0.46,082,7
06/08/2010 8:00 AM,06/08/2010 7:00 PM,2010,0.46,065,5
06/09/2010 8:00 AM,06/09/2010 7:00 PM,2010,0.46,082,7
06/09/2010 8:00 AM,06/09/2010 7:00 PM,2010,0.46,072,7
06/09/2010 2:00 PM,06/10/2010 8:00 PM,2010,1.25,093,5
06/11/2010 7:00 AM,06/16/2010 11:00 PM,2010,5.67,072,7
06/09/2010 7:00 AM,06/09/2010 5:00 PM,2010,0.42,092,5
07/01/2010 8:00 AM,07/01/2010 4:00 PM,2010,0.33,073,12
07/20/2010 11:30 AM,07/20/2010 5:30 PM,2010,0.25,093,5
06/21/2010 7:00 AM,06/23/2010 5:00 PM,2010,2.42,082,7
06/09/2010 9:00 AM,06/09/2010 2:00 PM,2010,0.21,053,5
06/09/2010 9:30 AM,06/09/2010 2:00 PM,2010,0.19,066,5
06/14/2010 8:30 AM,06/14/2010 4:00 PM,2010,0.31,053,5
08/13/2010 9:00 AM,08/15/2010 6:00 PM,2010,2.38,073,12
06/18/2010 7:00 AM,07/01/2010 7:00 PM,2010,13.5,062,5
07/12/2010 8:00 AM,07/12/2010 11:45 PM,2010,0.66,072,7
07/14/2010 8:00 AM,07/14/2010 11:45 PM,2010,0.66,092,5
07/19/2010 8:00 AM,07/19/2010 11:45 PM,2010,0.66,093,5
07/21/2010 8:00 AM,07/21/2010 11:45 PM,2010,0.66,092,5
06/11/2010 7:00 AM,06/11/2010 5:00 PM,2010,0.42,071,5
06/18/2010 1:00 PM,06/18/2010 10:00 PM,2010,0.38,092,5
06/19/2010 7:30 AM,06/19/2010 8:00 PM,2010,0.52,092,5
06/11/2010 9:30 AM,06/11/2010 5:00 PM,2010,0.31,094,12
06/14/2010 7:00 AM,06/14/2010 3:00 PM,2010,0.33,092,5
06/17/2010 7:00 AM,06/17/2010 5:00 PM,2010,0.42,066,5
06/14/2010 8:00 AM,06/14/2010 6:00 PM,2010,0.42,065,5
06/17/2010 7:00 AM,06/18/2010 5:30 PM,2010,1.44,053,5
06/17/2010 7:45 AM,06/17/2010 1:00 PM,2010,0.22,063,5
06/18/2010 12:00 PM,06/20/2010 12:00 PM,2010,2,063,5
06/15/2010 7:00 AM,06/15/2010 5:00 PM,2010,0.42,065,5
06/22/2010 7:00 AM,06/22/2010 5:00 PM,2010,0.42,072,7
06/16/2010 8:00 AM,06/16/2010 6:00 PM,2010,0.42,092,5
06/15/2010 5:15 PM,06/25/2010 5:00 PM,2010,9.99,065,5
07/25/2010 5:00 AM,07/25/2010 11:00 PM,2010,0.75,072,7
06/18/2010 9:00 AM,06/18/2010 1:00 PM,2010,0.17,071,5
06/21/2010 7:00 AM,06/21/2010 5:00 PM,2010,0.42,071,5
07/18/2010 7:00 AM,07/23/2010 5:00 PM,2010,5.42,071,5
06/17/2010 8:00 AM,06/17/2010 5:00 PM,2010,0.38,073,12
06/28/2010 8:00 AM,06/28/2010 5:00 PM,2010,0.38,095,12
06/19/2010 6:30 AM,06/19/2010 11:00 PM,2010,0.69,064,5
06/23/2010 8:00 AM,06/23/2010 4:00 PM,2010,0.33,092,5
06/25/2010 8:00 AM,06/25/2010 4:00 PM,2010,0.33,093,5
07/06/2010 8:00 AM,07/06/2010 5:00 PM,2010,0.38,062,5
06/25/2010 5:15 PM,07/02/2010 5:00 PM,2010,6.99,065,5
06/21/2010 7:00 AM,06/21/2010 9:00 PM,2010,0.58,066,5
06/24/2010 3:00 PM,06/25/2010 3:00 PM,2010,1,071,5
06/20/2010 7:00 AM,06/20/2010 11:00 PM,2010,0.67,095,12
06/21/2010 8:00 AM,06/21/2010 3:00 PM,2010,0.29,093,5
06/21/2010 9:30 AM,06/21/2010 2:00 PM,2010,0.19,092,5
07/10/2010 5:00 AM,07/14/2010 5:00 PM,2010,4.5,071,5
06/22/2010 7:00 AM,06/22/2010 6:00 PM,2010,0.46,051,7
06/23/2010 7:00 AM,06/23/2010 6:00 PM,2010,0.46,072,7
06/23/2010 7:00 AM,06/23/2010 6:00 PM,2010,0.46,051,7
06/25/2010 7:00 AM,06/25/2010 6:00 PM,2010,0.46,082,7
06/25/2010 7:00 AM,06/25/2010 5:00 PM,2010,0.42,051,7
06/25/2010 7:00 AM,06/25/2010 5:00 PM,2010,0.42,072,7
06/28/2010 8:00 AM,06/29/2010 6:00 PM,2010,1.42,092,5
06/28/2010 7:00 AM,06/29/2010 6:00 PM,2010,1.46,093,5
06/22/2010 1:45 PM,06/22/2010 6:00 PM,2010,0.18,095,12
06/28/2010 8:00 AM,06/28/2010 5:00 PM,2010,0.38,063,5
08/01/2010 10:00 AM,08/05/2010 6:00 PM,2010,4.33,092,5
06/26/2010 5:00 AM,06/26/2010 7:00 PM,2010,0.58,066,5
06/27/2010 12:00 PM,06/29/2010 10:00 PM,2010,2.42,053,5
06/24/2010 9:00 AM,06/24/2010 5:00 PM,2010,0.33,051,7
08/05/2010 8:00 AM,08/05/2010 4:00 PM,2010,0.33,073,12
06/28/2010 8:00 AM,06/28/2010 4:00 PM,2010,0.33,066,5
07/06/2010 8:00 AM,07/09/2010 3:00 PM,2010,3.29,066,5
06/25/2010 9:00 AM,06/25/2010 5:00 PM,2010,0.33,053,5
06/25/2010 9:15 AM,06/25/2010 5:00 PM,2010,0.32,092,5
06/29/2010 7:00 AM,06/29/2010 10:00 PM,2010,0.63,063,5
07/10/2010 9:00 AM,07/10/2010 2:00 PM,2010,0.21,073,12
07/10/2010 9:00 AM,07/10/2010 2:00 PM,2010,0.21,046,12
06/30/2010 8:00 AM,07/01/2010 12:00 AM,2010,0.67,063,5
07/02/2010 5:15 PM,07/09/2010 5:00 PM,2010,6.99,065,5
07/01/2010 10:00 AM,07/01/2010 6:00 PM,2010,0.33,071,5
06/29/2010 7:00 AM,06/29/2010 6:00 PM,2010,0.46,071,5
06/29/2010 7:00 AM,06/29/2010 6:00 PM,2010,0.46,072,7
06/30/2010 7:00 AM,06/30/2010 6:00 PM,2010,0.46,072,7
07/02/2010 7:00 AM,07/02/2010 6:00 PM,2010,0.46,082,7
06/29/2010 8:00 AM,06/29/2010 2:00 PM,2010,0.25,066,5
07/14/2010 6:00 AM,07/14/2010 6:00 PM,2010,0.5,082,7
06/30/2010 10:00 AM,06/30/2010 4:00 PM,2010,0.25,071,5
06/29/2010 5:00 PM,06/29/2010 9:00 PM,2010,0.17,094,12
07/01/2010 7:00 AM,07/01/2010 5:00 PM,2010,0.42,066,5
07/01/2010 7:30 AM,07/01/2010 4:00 PM,2010,0.35,092,5
07/02/2010 7:00 AM,07/02/2010 7:00 PM,2010,0.5,062,5
07/08/2010 8:00 AM,07/08/2010 3:00 PM,2010,0.29,093,5
07/05/2010 8:00 AM,07/09/2010 4:00 PM,2010,4.33,092,5
07/01/2010 3:00 PM,07/07/2010 4:00 PM,2010,6.04,051,7
07/06/2010 8:15 AM,07/16/2010 4:00 PM,2010,10.32,064,5
07/06/2010 7:30 AM,07/06/2010 10:00 PM,2010,0.6,093,5
07/12/2010 7:00 AM,07/17/2010 11:30 PM,2010,5.69,065,5
07/07/2010 8:00 AM,07/07/2010 4:00 PM,2010,0.33,071,5
07/07/2010 7:00 AM,07/07/2010 7:00 PM,2010,0.5,072,7
07/07/2010 7:00 AM,07/07/2010 6:00 PM,2010,0.46,082,7
07/09/2010 7:00 AM,07/09/2010 7:00 PM,2010,0.5,073,12
07/07/2010 4:15 PM,07/08/2010 5:00 PM,2010,1.03,051,7
07/11/2010 1:00 PM,07/14/2010 10:00 PM,2010,3.38,051,7
07/12/2010 11:00 AM,07/12/2010 4:00 PM,2010,0.21,092,5
07/08/2010 7:00 AM,07/08/2010 5:00 PM,2010,0.42,082,7
07/09/2010 10:00 AM,07/09/2010 4:00 PM,2010,0.25,071,5
07/08/2010 8:00 AM,07/08/2010 5:00 PM,2010,0.38,053,5
07/15/2010 7:00 AM,07/15/2010 5:00 PM,2010,0.42,071,5
07/15/2010 8:00 AM,07/15/2010 4:00 PM,2010,0.33,073,12
07/30/2010 3:00 PM,08/05/2010 11:00 PM,2010,6.33,071,5
07/13/2010 8:00 AM,07/13/2010 11:00 PM,2010,0.63,092,5
07/08/2010 12:30 PM,07/08/2010 5:00 PM,2010,0.19,095,12
07/13/2010 6:00 AM,07/15/2010 9:00 PM,2010,2.63,072,7
07/12/2010 7:30 AM,07/16/2010 4:00 PM,2010,4.35,046,12
07/08/2010 1:00 PM,07/08/2010 5:00 PM,2010,0.17,071,5
07/12/2010 1:00 PM,07/13/2010 11:00 PM,2010,1.42,082,7
07/08/2010 3:30 PM,07/11/2010 4:00 PM,2010,3.02,093,5
07/19/2010 7:00 AM,07/19/2010 7:00 PM,2010,0.5,065,5
07/22/2010 7:00 AM,07/22/2010 7:00 PM,2010,0.5,065,5
07/13/2010 7:00 AM,07/13/2010 7:00 PM,2010,0.5,095,12
07/15/2010 7:00 AM,07/15/2010 7:00 PM,2010,0.5,082,7
07/11/2010 4:15 PM,07/13/2010 5:00 PM,2010,2.03,093,5
07/29/2010 8:00 AM,07/30/2010 11:45 PM,2010,1.66,093,5
07/12/2010 1:30 PM,07/12/2010 10:00 PM,2010,0.35,095,12
07/14/2010 8:00 AM,07/15/2010 7:00 PM,2010,1.46,093,5
07/30/2010 6:00 AM,07/30/2010 10:00 PM,2010,0.67,095,12
07/13/2010 10:00 AM,07/13/2010 5:00 PM,2010,0.29,073,12
07/20/2010 6:30 AM,07/20/2010 6:00 PM,2010,0.48,092,5
07/27/2010 6:00 AM,07/27/2010 6:00 PM,2010,0.5,064,5
08/23/2010 6:30 AM,08/27/2010 5:00 PM,2010,4.44,092,5
08/30/2010 6:30 AM,09/03/2010 5:00 PM,2010,4.44,092,5
07/23/2010 1:00 PM,07/23/2010 3:00 PM,2010,0.08,065,5
07/26/2010 10:00 AM,07/26/2010 12:00 PM,2010,0.08,055,7
07/16/2010 8:00 AM,07/16/2010 1:00 PM,2010,0.21,051,7
07/19/2010 6:00 AM,07/19/2010 10:00 PM,2010,0.67,092,5
07/15/2010 10:00 AM,07/15/2010 5:00 PM,2010,0.29,064,5
07/15/2010 10:15 AM,07/15/2010 5:00 PM,2010,0.28,064,5
07/26/2010 11:00 AM,07/26/2010 5:00 PM,2010,0.25,071,5
09/07/2010 6:00 AM,09/10/2010 11:00 PM,2010,3.71,101,5
07/19/2010 7:00 AM,07/19/2010 5:00 PM,2010,0.42,101,5
07/21/2010 7:00 AM,07/21/2010 5:00 PM,2010,0.42,101,5
07/16/2010 6:30 AM,07/16/2010 12:00 PM,2010,0.23,071,5
07/22/2010 7:00 AM,07/22/2010 5:00 PM,2010,0.42,101,5
07/23/2010 7:00 AM,07/23/2010 5:00 PM,2010,0.42,101,5
07/19/2010 7:00 AM,07/19/2010 5:00 PM,2010,0.42,101,5
07/19/2010 9:00 AM,07/19/2010 1:00 PM,2010,0.17,064,5
08/14/2010 6:00 AM,08/17/2010 11:00 PM,2010,3.71,095,12
07/20/2010 9:00 AM,07/20/2010 4:00 PM,2010,0.29,101,5
07/20/2010 10:00 AM,07/20/2010 6:00 PM,2010,0.33,065,5
07/20/2010 7:00 AM,07/20/2010 7:00 PM,2010,0.5,072,7
07/20/2010 12:30 PM,07/20/2010 5:00 PM,2010,0.19,064,5
07/21/2010 8:00 AM,07/21/2010 5:00 PM,2010,0.38,095,12
07/22/2010 6:00 AM,07/22/2010 7:00 PM,2010,0.54,092,5
07/21/2010 9:00 AM,07/21/2010 5:00 PM,2010,0.33,082,7
07/21/2010 7:00 AM,07/21/2010 7:00 PM,2010,0.5,065,5
07/23/2010 8:30 AM,07/23/2010 1:00 PM,2010,0.19,092,5
07/24/2010 6:00 AM,07/24/2010 11:45 PM,2010,0.74,064,5
07/23/2010 7:00 AM,07/23/2010 5:00 PM,2010,0.42,082,7
07/22/2010 7:00 AM,07/22/2010 7:00 PM,2010,0.5,065,5
07/29/2010 6:00 AM,07/29/2010 7:00 PM,2010,0.54,092,5
07/29/2010 7:00 AM,07/30/2010 6:00 PM,2010,1.46,064,5
08/16/2010 7:00 AM,08/20/2010 10:00 PM,2010,4.63,094,12
07/30/2010 8:00 AM,07/30/2010 10:00 PM,2010,0.58,094,12
07/29/2010 7:00 AM,07/29/2010 5:00 PM,2010,0.42,101,5
07/27/2010 6:00 AM,07/27/2010 6:00 PM,2010,0.5,093,5
07/28/2010 7:00 AM,07/28/2010 8:00 PM,2010,0.54,092,5
07/27/2010 8:30 AM,07/27/2010 6:00 PM,2010,0.4,101,5
08/04/2010 6:30 AM,08/04/2010 6:00 PM,2010,0.48,101,5
07/26/2010 1:00 PM,07/26/2010 1:30 PM,2010,0.02,071,5
07/28/2010 12:00 PM,07/30/2010 11:45 PM,2010,2.49,065,5
07/26/2010 1:30 PM,07/26/2010 9:00 PM,2010,0.31,092,5
07/27/2010 7:00 AM,07/27/2010 7:00 PM,2010,0.5,065,5
08/07/2010 8:00 AM,08/07/2010 9:00 PM,2010,0.54,082,7
07/27/2010 10:00 AM,07/27/2010 5:00 PM,2010,0.29,051,7
07/28/2010 3:00 PM,07/29/2010 2:00 PM,2010,0.96,082,7
08/16/2010 9:00 AM,08/20/2010 10:00 PM,2010,4.54,073,12
08/02/2010 8:00 AM,08/06/2010 4:00 PM,2010,4.33,064,5
07/29/2010 10:15 AM,07/29/2010 4:00 PM,2010,0.24,072,7
09/01/2010 7:00 AM,09/01/2010 5:00 PM,2010,0.42,093,5
09/07/2010 7:00 AM,09/07/2010 5:00 PM,2010,0.42,093,5
09/15/2010 7:00 AM,09/15/2010 5:00 PM,2010,0.42,093,5
09/22/2010 7:00 AM,09/22/2010 5:00 PM,2010,0.42,093,5
07/29/2010 8:30 AM,07/29/2010 6:00 PM,2010,0.4,051,7
09/29/2010 7:00 AM,09/29/2010 5:00 PM,2010,0.42,093,5
10/05/2010 7:00 AM,10/05/2010 5:00 PM,2010,0.42,093,5
10/13/2010 7:00 AM,10/13/2010 5:00 PM,2010,0.42,093,5
10/20/2010 7:00 AM,10/20/2010 5:00 PM,2010,0.42,093,5
10/27/2010 7:00 AM,10/27/2010 5:00 PM,2010,0.42,093,5
11/02/2010 7:00 AM,11/02/2010 5:00 PM,2010,0.42,093,5
11/10/2010 7:00 AM,11/10/2010 5:00 PM,2010,0.42,093,5
11/17/2010 7:00 AM,11/17/2010 5:00 PM,2010,0.42,093,5
11/24/2010 7:00 AM,11/24/2010 5:00 PM,2010,0.42,093,5
12/07/2010 7:00 AM,12/07/2010 5:00 PM,2010,0.42,093,5
12/15/2010 7:00 AM,12/15/2010 5:00 PM,2010,0.42,093,5
01/04/2011 7:00 AM,01/04/2011 5:00 PM,2011,0.42,111,5
01/12/2011 7:00 AM,01/12/2011 5:00 PM,2011,0.42,111,5
01/19/2011 7:00 AM,01/19/2011 5:00 PM,2011,0.42,111,5
07/29/2010 8:00 AM,07/30/2010 9:00 PM,2010,1.54,055,7
09/23/2010 9:00 AM,09/24/2010 9:00 PM,2010,1.5,101,5
07/29/2010 7:00 AM,07/29/2010 7:00 PM,2010,0.5,073,12
07/30/2010 10:00 AM,07/30/2010 4:00 PM,2010,0.25,072,7
08/03/2010 7:00 AM,08/04/2010 8:00 PM,2010,1.54,065,5
08/06/2010 7:00 AM,08/06/2010 8:00 PM,2010,0.54,065,5
08/04/2010 4:00 PM,08/05/2010 2:00 AM,2010,0.42,093,5
08/02/2010 9:00 AM,08/02/2010 5:00 PM,2010,0.33,095,12
08/12/2010 7:00 AM,08/12/2010 6:00 PM,2010,0.46,071,5
08/05/2010 7:00 AM,08/05/2010 5:00 PM,2010,0.42,101,5
08/02/2010 4:00 PM,08/02/2010 11:00 PM,2010,0.29,093,5
08/23/2010 1:00 PM,08/23/2010 9:00 PM,2010,0.33,071,5
08/30/2010 2:00 PM,08/30/2010 9:00 PM,2010,0.29,101,5
09/13/2010 2:00 PM,09/13/2010 9:00 PM,2010,0.29,101,5
09/20/2010 2:00 PM,09/20/2010 9:00 PM,2010,0.29,101,5
09/27/2010 2:00 PM,09/27/2010 9:00 PM,2010,0.29,101,5
10/04/2010 2:00 PM,10/04/2010 9:00 PM,2010,0.29,101,5
10/11/2010 2:00 PM,10/11/2010 9:00 PM,2010,0.29,101,5
10/18/2010 2:00 PM,10/18/2010 9:00 PM,2010,0.29,101,5
10/25/2010 2:00 PM,10/25/2010 9:00 PM,2010,0.29,101,5
11/01/2010 2:00 PM,11/01/2010 9:00 PM,2010,0.29,101,5
11/08/2010 2:00 PM,11/08/2010 9:00 PM,2010,0.29,101,5
11/15/2010 2:00 PM,11/15/2010 9:00 PM,2010,0.29,101,5
11/22/2010 2:00 PM,11/22/2010 9:00 PM,2010,0.29,101,5
11/29/2010 2:00 PM,11/29/2010 9:00 PM,2010,0.29,101,5
12/06/2010 2:00 PM,12/06/2010 9:00 PM,2010,0.29,101,5
08/03/2010 11:00 AM,08/03/2010 6:00 PM,2010,0.29,093,5
08/05/2010 7:00 AM,08/05/2010 7:00 PM,2010,0.5,065,5
08/04/2010 8:00 AM,08/04/2010 3:00 PM,2010,0.29,093,5
08/04/2010 7:30 AM,08/04/2010 4:00 PM,2010,0.35,072,7
08/05/2010 4:00 PM,08/05/2010 10:00 PM,2010,0.25,073,12
08/12/2010 3:00 PM,08/12/2010 10:00 PM,2010,0.29,095,12
08/06/2010 8:00 AM,08/06/2010 10:00 PM,2010,0.58,093,5
09/10/2010 8:00 AM,09/12/2010 9:00 PM,2010,2.54,073,12
09/18/2010 8:00 AM,09/20/2010 9:00 PM,2010,2.54,095,12
09/25/2010 7:00 AM,09/26/2010 9:00 PM,2010,1.58,073,12
08/04/2010 11:00 AM,08/04/2010 4:00 PM,2010,0.21,082,7
08/05/2010 8:00 PM,08/06/2010 12:00 AM,2010,0.17,092,5
08/23/2010 3:00 PM,08/23/2010 10:00 PM,2010,0.29,093,5
06/13/2011 8:00 AM,06/17/2011 4:00 PM,2011,4.33,095,12
08/30/2010 3:00 PM,08/30/2010 10:00 PM,2010,0.29,093,5
09/13/2010 3:00 PM,09/13/2010 10:00 PM,2010,0.29,093,5
09/20/2010 3:00 PM,09/20/2010 10:00 PM,2010,0.29,093,5
09/27/2010 3:00 PM,09/27/2010 10:00 PM,2010,0.29,093,5
10/04/2010 3:00 PM,10/04/2010 10:00 PM,2010,0.29,093,5
10/11/2010 3:00 PM,10/11/2010 10:00 PM,2010,0.29,093,5
10/18/2010 3:00 PM,10/18/2010 10:00 PM,2010,0.29,093,5
10/25/2010 3:00 PM,10/25/2010 10:00 PM,2010,0.29,093,5
11/01/2010 3:00 PM,11/01/2010 10:00 PM,2010,0.29,093,5
11/08/2010 3:00 PM,11/08/2010 10:00 PM,2010,0.29,093,5
11/15/2010 3:00 PM,11/15/2010 10:00 PM,2010,0.29,093,5
11/22/2010 3:00 PM,11/22/2010 10:00 PM,2010,0.29,093,5
11/29/2010 3:00 PM,11/29/2010 10:00 PM,2010,0.29,093,5
08/05/2010 7:00 AM,08/05/2010 5:00 PM,2010,0.42,072,7
08/13/2010 12:00 PM,08/13/2010 11:00 PM,2010,0.46,095,12
08/05/2010 7:00 AM,08/05/2010 7:00 PM,2010,0.5,082,7
08/05/2010 6:00 AM,08/05/2010 7:00 PM,2010,0.54,051,7
08/11/2010 2:00 PM,08/11/2010 5:30 PM,2010,0.15,095,12
08/11/2010 4:00 PM,08/11/2010 9:00 PM,2010,0.21,072,7
08/09/2010 10:00 PM,08/10/2010 12:00 AM,2010,0.08,093,5
08/06/2010 7:00 AM,08/06/2010 3:00 PM,2010,0.33,073,12
08/19/2010 7:00 AM,08/19/2010 7:00 PM,2010,0.5,064,5
08/23/2010 7:00 AM,08/23/2010 7:00 PM,2010,0.5,064,5
08/25/2010 7:00 AM,08/25/2010 7:00 PM,2010,0.5,064,5
08/30/2010 7:00 AM,08/30/2010 7:00 PM,2010,0.5,064,5
08/25/2010 2:00 PM,08/25/2010 9:00 PM,2010,0.29,071,5
09/01/2010 2:00 PM,09/01/2010 9:00 PM,2010,0.29,071,5
09/08/2010 2:00 PM,09/08/2010 9:00 PM,2010,0.29,071,5
09/15/2010 2:00 PM,09/15/2010 9:00 PM,2010,0.29,071,5
09/22/2010 2:00 PM,09/22/2010 9:00 PM,2010,0.29,071,5
09/29/2010 1:00 PM,09/29/2010 9:00 PM,2010,0.33,071,5
10/06/2010 2:00 PM,10/06/2010 9:00 PM,2010,0.29,071,5
10/13/2010 2:00 PM,10/13/2010 9:00 PM,2010,0.29,071,5
08/06/2010 7:00 AM,08/06/2010 7:00 PM,2010,0.5,072,7
10/20/2010 2:00 PM,10/20/2010 9:00 PM,2010,0.29,101,5
10/27/2010 2:00 PM,10/27/2010 9:00 PM,2010,0.29,101,5
11/03/2010 2:00 PM,11/03/2010 9:00 PM,2010,0.29,101,5
11/10/2010 2:00 PM,11/10/2010 9:00 PM,2010,0.29,101,5
11/17/2010 2:00 PM,11/17/2010 9:00 PM,2010,0.29,101,5
12/01/2010 2:00 PM,12/01/2010 9:00 PM,2010,0.29,101,5
12/08/2010 2:00 PM,12/08/2010 9:00 PM,2010,0.29,101,5
08/09/2010 8:00 AM,08/09/2010 4:00 PM,2010,0.33,073,12
08/09/2010 7:30 AM,08/11/2010 3:00 PM,2010,2.31,051,7
08/11/2010 7:00 AM,08/13/2010 7:00 PM,2010,2.5,101,5
08/16/2010 7:00 AM,08/20/2010 7:00 PM,2010,4.5,101,5
08/27/2010 5:00 AM,08/27/2010 3:00 PM,2010,0.42,111,5
08/16/2010 12:00 PM,08/17/2010 10:00 PM,2010,1.42,065,5
08/10/2010 9:00 AM,08/10/2010 4:00 PM,2010,0.29,094,12
