Country,Region,Indicator,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Portugal,Europe,Total_population,8857716,8929316,8993985,9030355,9035365,8998595,8930990,8874520,8836650,8757705,8680431,8643756,8630430,8633100,8754365,9093470,9355810,9455675,9558250,9661265,9766312,9851362,9911771,9957865,9996232,10023613,10032734,10030031,10019610,10005000,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,10348648
Portugal,Europe,CO2_emissions,0.928578089,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.379382628,2.590855545,2.763116005,2.763828494,2.951574043,3.0307109,2.907559769,2.734259393,3.042086135,3.14417772,3.28615515,4.118915142,4.226710165,4.410972934,4.842543085,4.697887488,4.760867235,5.17891567,5.041059445,5.265996648,5.714057485,6.331046774,6.119210997,6.066300051,6.412902146,5.858745455,6.025936055,6.217958495,5.617444894,5.773031758,5.24374293,5.158593379,4.690094769,4.709849624,,,,
Portugal,Europe,Life_expectancy,62.80892683,63.25236585,63.69414634,64.13229268,64.56385366,64.98946341,65.40626829,65.81682927,66.22165854,66.6217561,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,80.72195122,
Portugal,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.10023057,0.250426501,0.450161608,0.718905754,1.494334529,2.98087767,4.953001955,9.870446442,14.74233784,16.43046769,18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,
Romania,Europe,Total_population,18406905,18555250,18676550,18797850,18919126,19031576,19215450,19534242,19799831,20009141,20250398,20461567,20657957,20835681,21029429,21293583,21551634,21756096,21951464,22090488,22242653,22415169,22515389,22588790,22655940,22755427,22859269,22949430,23057662,23161458,23201835,23001155,22794284,22763280,22730211,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21730496,21574326,21451748,21319685,21193760,20882982,20537875,20367487,20246871,20147528,20058035,19983693,19908979,19832389
Romania,Europe,CO2_emissions,2.903812021,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.839647231,8.840159938,8.695110531,8.878868589,8.35419784,8.540541384,8.843110512,9.244904383,9.228068093,9.245609624,6.8469487,5.979301257,5.407607363,5.302368771,5.077610498,5.603084737,5.601094681,5.074362935,4.542174901,3.988948711,4.009474191,4.322797745,4.241675478,4.446939432,4.447221364,4.487669353,4.840827017,4.866509869,4.658143211,3.997649195,3.918410158,4.210560124,,,,
Romania,Europe,Life_expectancy,65.64243902,66.41587805,67.02907317,67.44107317,67.65043902,67.69785366,67.65946341,67.62690244,67.6712439,67.81443902,68.05592683,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,75.06341463,
Romania,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.003703214,0.026300162,0.074952756,0.221622649,0.445444676,2.237649473,2.697580217,3.613717291,4.538669029,6.58,8.9,15,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,
Russian Federation,Europe,Total_population,119897000,121236000,122591000,123960000,125345000,126745000,127468000,128196000,128928000,129664000,130404000,131155000,131909000,132669000,133432000,134200000,135147000,136100000,137060000,138027000,139010000,139941000,140823000,141668000,142745000,143858000,144894000,145908000,146857000,147721000,148292000,148624000,148689000,148520000,148336000,148375726,148160042,147915307,147670692,147214392,146596557,145976083,145306046,144648257,144067054,143518523,143049528,142805088,142742350,142785342,142849449,142960868,143201676,143506911,143819569,144096812
Russian Federation,Europe,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.00130636,13.07031684,11.46810148,11.01468731,10.90580737,10.33597765,10.14651935,10.41996247,10.62857136,10.67299468,10.71986314,11.09566701,11.12645581,11.25769343,11.67160861,11.67743817,12.01913064,11.02611624,12.19843743,12.64732823,,,,
Russian Federation,Europe,Life_expectancy,66.05529268,66.59702439,67.02141463,67.33990244,67.5665122,67.71885366,67.8125122,67.86014634,67.87434146,67.86712195,68.13365854,68.37658537,68.30853659,68.29463415,68.3202439,67.72390244,67.48756098,67.37634146,67.39097561,67.11439024,67.03390244,67.26390244,67.80609756,67.65268293,67.20268293,67.85682927,69.3897561,69.44,69.46439024,69.17170732,68.90243902,68.47439024,66.87317073,64.93585366,64.46707317,65.22121951,66.19414634,66.95073171,66.78390244,66.04365854,65.34146341,65.48780488,65.08536585,65.00756098,65.42121951,65.47,66.64317073,67.49756098,67.84878049,68.60487805,68.85609756,69.65853659,70.36585366,70.36585366,70.36585366,
Russian Federation,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.000672532,0.013447238,0.053817493,0.148151042,0.26975293,0.472963763,0.812744451,1.018984614,1.977230109,2.944367787,4.128271818,8.298860616,12.8593889,15.2266732,18.02327746,24.66,26.83,29,43,49,63.8,67.97,70.52,
San Marino,Europe,Total_population,15393,15787,16197,16616,17033,17440,17839,18228,18587,18895,19136,19299,19396,19467,19565,19732,19981,20301,20663,21026,21363,21666,21944,22203,22455,22708,22959,23208,23463,23740,24045,24385,24755,25141,25519,25875,26201,26503,26795,27097,27420,27771,28142,28520,28891,29242,29568,29874,30160,30431,30690,30938,31172,31391,31595,31781
San Marino,Europe,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,Europe,Life_expectancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.1195122,79.47317073,80.17317073,80.52439024,80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,,,,
San Marino,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1.362132711,1.428075186,1.41854848,1.408557941,42.80331575,48.79949531,50.34166909,50.83483994,50.00345304,50.56634304,50.2595642,50.20865936,50.36482211,54.52,54.21,,49.6,,,,
Serbia,Europe,Total_population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7586000,7595636,7646424,7699307,7734639,7625357,7617794,7596501,7567745,7540401,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7098247
Serbia,Europe,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25427423,7.078578039,7.058387624,6.300834457,6.292016689,6.799114997,,,,
Serbia,Europe,Life_expectancy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.48780488,,,,,,72.03902439,,,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.53414634,
Serbia,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,51.5,53.5,
Slovak Republic,Europe,Total_population,4068095,4191667,4238188,4282017,4327341,4370983,4411666,4449367,4483915,4518607,4538223,4557449,4596622,4641445,4689623,4739105,4789507,4840501,4890125,4938973,4979815,5016105,5055099,5091971,5127097,5161768,5193838,5222840,5250596,5275942,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5424050
Slovak Republic,Europe,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.367545917,,,,
Slovak Republic,Europe,Life_expectancy,69.97592683,70.2877561,70.49434146,70.60570732,70.63636585,70.60336585,70.5242439,70.41953659,70.30934146,70.21021951,70.13873171,70.10443902,70.10336585,70.1284878,70.17831707,70.24680488,70.32390244,70.39956098,70.46670732,70.52085366,70.40853659,70.62926829,70.68902439,70.47902439,70.75097561,70.73463415,71.02121951,71.08878049,71.20780488,71.02634146,70.93268293,70.88292683,71.79512195,72.44878049,72.3,72.25365854,72.65365854,72.70487805,72.55121951,72.90243902,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.71463415,
Slovak Republic,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98,
Slovenia,Europe,Total_population,1584720,1594131,1603649,1616971,1632114,1649160,1669905,1689528,1704546,1713874,1724891,1738335,1752233,1766697,1776132,1793581,1820249,1842377,1862548,1882599,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063768
Slovenia,Europe,CO2_emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.532016271,7.547335376,7.530604813,7.504259702,,,,
Slovenia,Europe,Life_expectancy,68.97804878,68.97804878,68.97804878,68.62195122,68.66341463,68.36585366,69.01219512,69.36585366,68.91707317,68.36097561,68.6097561,68.83414634,69.05853659,69.40487805,70.16097561,70.35853659,70.30731707,70.55609756,70.70243902,70.85365854,71.10487805,71.20487805,71.05365854,70.54146341,70.90243902,71.35121951,71.80243902,72.00243902,72.44634146,72.70487805,73.20487805,73.35365854,73.30487805,73.25365854,73.40487805,73.95853659,74.45853659,74.70731707,74.80731707,75.0097561,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,80.5195122,
Slovenia,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59,
Spain,Europe,Total_population,30455000,30739250,31023366,31296651,31609195,31954292,32283194,32682947,33113134,33441054,33814531,34191678,34502705,34817071,35154338,35530725,35939437,36370050,36872506,37201123,37439035,37740556,37942805,38122429,38278575,38418817,38535617,38630820,38715849,38791473,38850435,38939049,39067745,39189400,39294967,39387017,39478186,39582413,39721108,39926268,40263216,40756001,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46418269
Spain,Europe,CO2_emissions,1.606592711,1.74622172,1.935781533,1.879509312,2.037725257,2.225610193,2.407735709,2.647227559,2.93409754,2.897101868,3.457969859,3.763558021,4.203327913,4.462383496,4.925482397,5.11233151,5.521604916,5.379805252,5.437472164,5.476873749,5.742764043,5.492451569,5.532179658,5.373948129,5.197505001,5.237900974,4.942639092,4.941089809,5.140885817,5.843344438,5.626634657,5.794547705,5.987588918,5.594716862,5.939807762,6.134287753,5.909733061,6.368314307,6.584444749,7.071918993,7.312740021,7.307637297,7.591280782,7.611166445,7.908050681,8.097058048,7.88419571,7.920890716,7.16545181,6.216973378,5.815786526,5.790764234,,,,
Spain,Europe,Life_expectancy,69.10926829,69.4804878,69.51902439,69.68121951,70.3997561,70.80926829,71.05512195,71.25292683,71.53780488,71.05756098,72.02731707,71.6302439,72.81804878,72.61073171,72.9697561,73.31878049,73.64268293,74.13195122,74.29560976,74.81878049,75.34926829,75.52853659,76.13414634,75.90902439,76.29536585,76.2595122,76.5104878,76.72804878,76.74707317,76.81365854,76.83756098,76.97121951,77.41,77.54658537,77.90146341,77.98073171,78.1204878,78.60414634,78.66585366,78.71707317,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.07804878,
Spain,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012873564,0.025686194,0.076845453,0.127689668,0.280069738,0.380800728,1.331847404,2.803319625,4.361892394,7.085039678,13.62496081,18.14872269,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.6,69.80999994,71.635,76.19,
Sweden,Europe,Total_population,7484656,7519998,7561588,7604328,7661354,7733853,7807797,7867931,7912273,7968072,8042801,8098334,8122300,8136312,8159955,8192437,8222286,8251540,8275599,8293678,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9798871
Sweden,Europe,CO2_emissions,6.576406584,6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,6.069368319,5.979200975,5.886699422,5.936305085,6.251746293,6.248524772,6.324031405,5.89509852,5.985459792,5.769666514,5.562430083,5.747026066,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.606000495,5.518421481,,,,
Sweden,Europe,Life_expectancy,73.00560976,73.47439024,73.3504878,73.55536585,73.73317073,73.86170732,74.07853659,74.12243902,73.97292683,74.08487805,74.64926829,74.62390244,74.71804878,74.86731707,74.9804878,74.98463415,74.96926829,75.3797561,75.46902439,75.52414634,75.74097561,76.02609756,76.32731707,76.55170732,76.81585366,76.66780488,76.93121951,77.09219512,76.97926829,77.72682927,77.53682927,77.66682927,77.99878049,78.0604878,78.6502439,78.7404878,78.95902439,79.19756098,79.33902439,79.44146341,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,81.95609756,
Sweden,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584192066,1.160519453,1.497871352,1.716364182,3.412810096,5.098024244,9.04359976,23.72794756,33.46751233,41.43278316,45.68765221,51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.76998606,93.17998801,94.7836,92.52,
Switzerland,Europe,Total_population,5327827,5434294,5573815,5694247,5789228,5856472,5918002,5991785,6067714,6136387,6180877,6213399,6260956,6307347,6341405,6338632,6302504,6281174,6281738,6294365,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8286976
Switzerland,Europe,CO2_emissions,3.664365979,3.751824984,4.333572069,5.111295488,4.865282038,5.185731956,5.327620031,5.434600874,5.937701579,6.208288851,6.519570443,6.750434987,6.863739819,7.334759289,6.541311271,6.168137541,6.423427895,6.540985491,6.720778708,6.340850586,6.414949786,6.11563526,5.73116759,6.242518469,6.08124526,6.155338532,6.502824669,6.150039281,6.174526108,5.937782989,6.345085168,6.280297083,6.224236273,5.873423831,5.90858368,5.571316975,5.640102519,5.849483122,5.865651918,5.697100262,5.435484985,5.942384452,5.589533097,5.478264412,5.466042594,5.563281057,5.595605199,5.034944631,5.281605848,5.372291182,4.952499256,4.625229924,,,,
Switzerland,Europe,Life_expectancy,71.31341463,71.64487805,71.19609756,71.18756098,72.07780488,72.20170732,72.33560976,72.63658537,72.5902439,72.61268293,73.0202439,73.13073171,73.64439024,73.94097561,74.28707317,74.66560976,74.78536585,75.23804878,75.18731707,75.46609756,75.45926829,75.69317073,76.03390244,76.03121951,76.60853659,76.73365854,76.89902439,77.19756098,77.22658537,77.42121951,77.24243902,77.51463415,77.80609756,78.08536585,78.35,78.41707317,78.89609756,79.0795122,79.32439024,79.5804878,79.6804878,80.1804878,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,82.69756098,82.79756098,82.84878049,
Switzerland,Europe,Internet_usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595714223,1.17995597,1.751713322,2.167270203,2.720004329,3.552007211,4.549656748,15.1,24.8,34,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.19302818,85.2,86.34,87,
Turkey,Europe,Total_population,27553280,28229291,28909985,29597047,30292969,31000167,31718266,32448404,33196289,33969201,34772031,35608079,36475356,37366922,38272701,39185637,40100696,41020211,41953105,42912350,43905790,44936836,45997940,47072603,48138191,49178079,50187091,51168841,52126497,53066569,53994605,54909508,55811134,56707454,57608769,58522320,59451488,60394104,61344874,62295617,63240157,64182694,65125766,66060121,66973561,67860617,68704721,69515492,70344357,71261307,72310416,73517002,74849187,76223639,77523788,78665830
Turkey,Europe,CO2_emissions,0.610472837,0.615079033,0.748240893,0.765934318,0.869389659,0.88350566,0.994606735,1.033139072,1.093926523,1.142442561,1.226269354,1.340519914,1.476537446,1.591944715,1.597384621,1.676582979,1.838406196,1.988590819,1.841493162,1.761191592,1.72560127,1.777485936,1.891140647,1.923452098,1.990035479,2.170012253,2.328924743,2.538793912,2.423140289,2.625318852,2.701354922,2.70663221,2.743328079,2.806276561,2.722651321,2.938621811,3.165692135,3.287324985,3.270268939,3.158668771,3.417943997,3.031232765,3.158284495,3.307954341,3.365828062,3.498208379,3.807813745,4.094888791,4.055396583,3.898959122,4.121154855,4.364167326,,,,
Turkey,Europe,Life_expectancy,45.38441463,46.1044878,46.83670732,47.57402439,48.30631707,49.02343902,49.71573171,50.38360976,51.0285122,51.65192683,52.26141463,52.86509756,53.47512195,54.09660976,54.73365854,55.38521951,56.0497561,56.71868293,57.385,58.04426829,58.69158537,59.32612195,59.94646341,60.55265854,61.14319512,61.71443902,62.26226829,62.7875122,63.29453659,63.79031707,64.28234146,64.78309756,65.30021951,65.83790244,66.39873171,66.98192683,67.58621951,68.19968293,68.81226829,69.41539024,69.99934146,70.55580488,71.08197561,71.57419512,72.02987805,72.44812195,72.82858537,73.17707317,73.5007561,73.80321951,74.09092683,74.36734146,74.63680488,74.90070732,75.1635122,
